index,POI
"(2, 24)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,教育学校:小学,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,娱乐休闲:户外活动:拓展培训,机构团体:政府机关,公司企业:公司企业"
"(3, 22)","教育学校:小学,娱乐休闲:户外活动:垂钓园,基础设施:道路附属:桥,汽车:汽车维修,公司企业:公司企业,地名地址:行政地名,美食:清真,美食:中餐厅:其它中餐厅,地名地址:行政地名,汽车:汽车配件销售,教育学校:幼儿园,汽车:汽车养护,基础设施:交通设施:公交车站,生活服务:其它生活服务,地名地址:行政地名,机构团体:政府机关,教育学校:幼儿园,机构团体:政府机关,机构团体:其它机构团体,酒店宾馆:酒店宾馆"
"(4, 22)","教育学校:小学,娱乐休闲:户外活动:垂钓园,基础设施:道路附属:桥,汽车:汽车维修,公司企业:公司企业,地名地址:行政地名,美食:清真,美食:中餐厅:其它中餐厅,地名地址:行政地名,汽车:汽车配件销售,教育学校:幼儿园,汽车:汽车养护,基础设施:交通设施:公交车站,生活服务:其它生活服务,地名地址:行政地名,机构团体:政府机关,教育学校:幼儿园,机构团体:政府机关,机构团体:其它机构团体,酒店宾馆:酒店宾馆"
"(5, 22)","房产小区:住宅区:住宅小区,汽车:汽车销售,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,汽车:汽车销售,汽车:汽车销售,房产小区:住宅区:住宅小区,教育学校:小学,美食:中餐厅:酒楼,房产小区:住宅区:住宅小区,地名地址:自然地名:河流,旅游景点:公园,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,汽车:汽车销售,购物:便利店,汽车:汽车养护,购物:超市"
"(13, 6)",房产小区:住宅区:住宅小区
"(12, 7)","酒店宾馆:酒店宾馆,教育学校:培训,娱乐休闲:其它娱乐休闲,地名地址:行政地名,房产小区:产业园区,公司企业:公司企业,房产小区:住宅区:宿舍,购物:家具家居建材:建材,汽车:汽车销售,地名地址:道路名,房产小区:住宅区:住宅小区,公司企业:公司企业,教育学校:职业技术学校,生活服务:电力营业厅,美食:中餐厅:川菜,公司企业:公司企业,地名地址:道路名,公司企业:公司企业,购物:超市,购物:超市"
"(13, 7)","酒店宾馆:酒店宾馆,教育学校:培训,娱乐休闲:其它娱乐休闲,地名地址:行政地名,房产小区:产业园区,公司企业:公司企业,房产小区:住宅区:宿舍,购物:家具家居建材:建材,汽车:汽车销售,地名地址:道路名,房产小区:住宅区:住宅小区,公司企业:公司企业,教育学校:职业技术学校,生活服务:电力营业厅,美食:中餐厅:川菜,公司企业:公司企业,地名地址:道路名,公司企业:公司企业,购物:超市,购物:超市"
"(14, 14)",房产小区:住宅区:住宅小区
"(14, 9)","旅游景点:公园,房产小区:住宅区:住宅小区,基础设施:交通设施:火车站,房产小区:住宅区:住宅小区,地名地址:行政地名,基础设施:交通设施:公交车站,机构团体:公检法机构,生活服务:福利院养老院,房产小区:房产小区附属,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,教育学校:小学,教育学校:幼儿园,地名地址:道路名,基础设施:道路附属:路口,地名地址:道路名,基础设施:道路附属:路口,地名地址:行政地名"
"(13, 9)","旅游景点:公园,房产小区:住宅区:住宅小区,基础设施:交通设施:火车站,房产小区:住宅区:住宅小区,地名地址:行政地名,基础设施:交通设施:公交车站,机构团体:公检法机构,生活服务:福利院养老院,房产小区:房产小区附属,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,教育学校:小学,教育学校:幼儿园,地名地址:道路名,基础设施:道路附属:路口,地名地址:道路名,基础设施:道路附属:路口,地名地址:行政地名"
"(13, 14)",房产小区:住宅区:住宅小区
"(14, 10)","房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,旅游景点:风景名胜,基础设施:交通设施:公交车站,教育学校:小学,房产小区:住宅区:住宅小区,地名地址:行政地名,运动健身:足球场,地名地址:行政地名,房产小区:其它房产小区,运动健身:足球场,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,地名地址:行政地名,生活服务:家政:其它家政,基础设施:道路附属:路口,基础设施:道路附属:路口,教育学校:培训"
"(15, 11)",None
"(14, 11)",医疗保健:卫生院
"(15, 12)","基础设施:交通设施:地铁站,教育学校:中学,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,旅游景点:公园,基础设施:交通设施:公交线路,基础设施:道路附属:路口,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,基础设施:交通设施:公交线路,基础设施:交通设施:公交线路,基础设施:交通设施:公交线路,地名地址:行政地名,基础设施:交通设施:公交线路,基础设施:交通设施:公交线路,地名地址:行政地名,地名地址:道路名,基础设施:道路附属:路口,购物:烟酒专卖"
"(15, 13)",None
"(15, 14)",None
"(5, 20)",房产小区:住宅区:住宅小区
"(3, 17)",购物:商业步行街
"(4, 18)",房产小区:住宅区:住宅小区
"(0, 10)","房产小区:商务楼宇,房产小区:房产小区附属,旅游景点:公园,教育学校:小学,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,地名地址:行政地名,公司企业:公司企业,基础设施:道路附属:路口,教育学校:中学,地名地址:行政地名,房产小区:住宅区:住宅小区,地名地址:行政地名,公司企业:公司企业,地名地址:道路名,地名地址:行政地名,基础设施:道路附属:路口,地名地址:道路名,地名地址:道路名,房产小区:商务楼宇"
"(15, 30)","教育学校:中学,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,教育学校:小学,地名地址:行政地名,购物:便利店,公司企业:公司企业,机构团体:政府机关,机构团体:政府机关"
"(14, 30)","教育学校:中学,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,教育学校:小学,地名地址:行政地名,购物:便利店,公司企业:公司企业,机构团体:政府机关,机构团体:政府机关"
"(15, 31)","购物:超市,地名地址:行政地名,购物:烟酒专卖,地名地址:行政地名,机构团体:政府机关,购物:家具家居建材:建材,地名地址:行政地名,购物:家具家居建材:建材,地名地址:行政地名,购物:家具家居建材:建材,基础设施:道路附属:路口,生活服务:美容美发:美发,购物:家具家居建材:建材,购物:家具家居建材:建材,地名地址:行政地名,地名地址:行政地名,购物:数码家电,生活服务:中介机构,机构团体:政府机关"
"(8, 26)","公司企业:公司企业,机构团体:科研机构,美食:中餐厅:川菜,房产小区:住宅区:住宅小区,公司企业:公司企业,地名地址:行政地名,旅游景点:公园,房产小区:住宅区:住宅小区,汽车:加油站:充电站,地名地址:行政地名,地名地址:行政地名,房产小区:产业园区,房产小区:房产小区附属,基础设施:交通设施:公交车站,房产小区:商务楼宇,教育学校:幼儿园,房产小区:住宅区:住宅小区,地名地址:道路名,地名地址:行政地名,地名地址:道路名"
"(8, 25)",基础设施:交通设施:火车站
"(9, 21)","房产小区:住宅区:住宅小区,汽车:汽车维修,美食:海鲜,美食:火锅,医疗保健:社区医院,房产小区:住宅区:住宅小区,美食:小吃快餐,美食:火锅,生活服务:美容美发:美发,生活服务:中介机构,房产小区:住宅区:住宅小区,旅游景点:城市广场,房产小区:住宅区:住宅小区,娱乐休闲:茶馆,机构团体:外国机构,教育学校:大学,生活服务:美容美发:美容SPA,美食:面包甜点,地名地址:行政地名,酒店宾馆:酒店宾馆"
"(17, 10)","房产小区:住宅区:住宅小区,医疗保健:卫生院,地名地址:行政地名,汽车:汽车维修,基础设施:交通设施:公交车站,医疗保健:卫生院,地名地址:行政地名,基础设施:道路附属:路口,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,美食:火锅,美食:小吃快餐,美食:小吃快餐,美食:火锅,购物:珠宝饰品:珠宝,基础设施:道路附属:路口,美食:小吃快餐,购物:其它购物,运动健身:篮球场"
"(11, 5)",房产小区:住宅区:住宅小区
"(17, 13)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,基础设施:道路附属:路口"
"(16, 13)",None
"(16, 16)","公司企业:公司企业,地名地址:道路名,基础设施:道路附属:路口,房产小区:住宅区:住宅小区,汽车:汽车维修,地名地址:行政地名,购物:农贸市场,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,地名地址:道路名,房产小区:住宅区:住宅小区,房产小区:房产小区附属,基础设施:道路附属:路口,基础设施:道路附属:路口"
"(15, 16)","公司企业:公司企业,地名地址:道路名,基础设施:道路附属:路口,汽车:汽车维修,房产小区:住宅区:住宅小区,地名地址:行政地名,购物:农贸市场,地名地址:道路名,地名地址:道路名,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:房产小区附属,基础设施:道路附属:路口,基础设施:道路附属:路口"
"(7, 11)",生活服务:邮局速递:物流仓储场地
"(1, 14)","汽车:摩托车:销售,房产小区:住宅区:住宅小区,地名地址:行政地名,基础设施:交通设施:公交车站,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,基础设施:道路附属:路口,房产小区:住宅区:住宅小区,汽车:汽车维修,房产小区:住宅区:住宅小区,教育学校:幼儿园,汽车:摩托车:销售,房产小区:住宅区:住宅小区,地名地址:行政地名,基础设施:交通设施:公交车站,房产小区:房产小区附属,美食:中餐厅:其它中餐厅,地名地址:道路名"
"(8, 12)",None
"(9, 12)","医疗保健:综合医院,机构团体:政府机关,机构团体:政府机关,地名地址:行政地名,旅游景点:公园,地名地址:行政地名,公司企业:公司企业,文化场馆:博物馆,教育学校:幼儿园,旅游景点:其它旅游景点,地名地址:行政地名,旅游景点:其它旅游景点,生活服务:福利院养老院,汽车:驾校,酒店宾馆:酒店宾馆,购物:家具家居建材:厨房用品,娱乐休闲:户外活动:采摘园,医疗保健:社区医院,公司企业:公司企业,生活服务:邮局速递:速递"
"(11, 13)",购物:便利店
"(9, 13)",旅游景点:国家级景点
"(9, 11)",None
"(11, 18)",None
"(14, 19)",房产小区:住宅区:住宅小区
"(8, 17)",None
"(13, 19)",None
"(14, 18)",None
"(14, 15)","房产小区:住宅区:住宅小区,购物:农贸市场,美食:火锅,美食:小吃快餐,房产小区:住宅区:住宅小区,运动健身:高尔夫场,房产小区:住宅区:住宅小区,汽车:摩托车:维修,公司企业:公司企业,购物:超市,教育学校:小学,基础设施:交通设施:公交车站,生活服务:邮局速递:物流公司,酒店宾馆:酒店宾馆,购物:体育户外,美食:小吃快餐,汽车:汽车养护,运动健身:高尔夫场,医疗保健:社区医院,购物:超市"
"(13, 15)","房产小区:住宅区:住宅小区,购物:农贸市场,美食:火锅,美食:小吃快餐,房产小区:住宅区:住宅小区,运动健身:高尔夫场,房产小区:住宅区:住宅小区,汽车:摩托车:维修,公司企业:公司企业,购物:超市,教育学校:小学,基础设施:交通设施:公交车站,生活服务:邮局速递:物流公司,酒店宾馆:酒店宾馆,购物:体育户外,美食:小吃快餐,汽车:汽车养护,运动健身:高尔夫场,医疗保健:社区医院,购物:超市"
"(12, 10)",None
"(10, 21)","房产小区:住宅区:住宅小区,汽车:汽车维修,美食:海鲜,美食:火锅,医疗保健:社区医院,房产小区:住宅区:住宅小区,美食:小吃快餐,美食:火锅,生活服务:美容美发:美发,生活服务:中介机构,房产小区:住宅区:住宅小区,旅游景点:城市广场,房产小区:住宅区:住宅小区,娱乐休闲:茶馆,机构团体:外国机构,教育学校:大学,生活服务:美容美发:美容SPA,美食:面包甜点,地名地址:行政地名,酒店宾馆:酒店宾馆"
"(4, 21)","教育学校:小学,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,旅游景点:公园,教育学校:小学,生活服务:邮局速递:物流仓储场地,地名地址:行政地名,房产小区:房产小区附属,汽车:车辆管理机构,房产小区:住宅区:住宅小区,汽车:停车场,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属"
"(6, 22)",None
"(4, 5)",None
"(2, 6)",None
"(1, 7)",None
"(5, 5)","基础设施:交通设施:公交车站,基础设施:交通设施:地铁站,旅游景点:寺庙道观,教育学校:中学,地名地址:行政地名,地名地址:行政地名,汽车:汽车配件销售,机构团体:政府机关,文化场馆:文化宫,基础设施:交通设施:地铁线路,汽车:加油站:其它加油站,汽车:汽车维修,地名地址:道路名,购物:便利店,基础设施:道路附属:路口,生活服务:废品收购站,基础设施:道路附属:路口,生活服务:废品收购站,公司企业:公司企业,汽车:汽车维修"
"(2, 8)","房产小区:住宅区:住宅小区,教育学校:小学,生活服务:邮局速递:速递,教育学校:中学,地名地址:行政地名,生活服务:通讯服务:中国联通营业厅,基础设施:道路附属:路口,房产小区:产业园区,基础设施:道路附属:路口,基础设施:交通设施:公交车站,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,公司企业:公司企业,生活服务:通讯服务:中国电信营业厅,公司企业:企业/工厂,公司企业:公司企业,公司企业:公司企业"
"(0, 19)",汽车:汽车销售
"(9, 17)",None
"(5, 23)","房产小区:住宅区:住宅小区,地名地址:行政地名,公司企业:公司企业,教育学校:大学,旅游景点:公园,地名地址:行政地名,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,公司企业:公司企业,旅游景点:寺庙道观,地名地址:行政地名,文化场馆:图书馆,酒店宾馆:其它酒店宾馆,生活服务:宠物服务:宠物商店,基础设施:道路附属:路口,机构团体:政府机关,教育学校:幼儿园,公司企业:公司企业,公司企业:公司企业,生活服务:邮局速递:速递"
"(1, 6)",None
"(0, 4)","地名地址:行政地名,地名地址:行政地名,购物:便利店,教育学校:培训,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,购物:体育户外,教育学校:中学,基础设施:道路附属:路口,购物:家具家居建材:建材,购物:家具家居建材:建材,教育学校:培训,购物:家具家居建材:建材,生活服务:美容美发:美发,基础设施:交通设施:公交车站,购物:便利店,公司企业:农林牧渔基地,购物:便利店,机构团体:政府机关"
"(0, 5)","旅游景点:公园,基础设施:道路附属:桥,地名地址:行政地名,汽车:停车场,地名地址:行政地名,地名地址:行政地名,旅游景点:公园,基础设施:道路附属:桥,基础设施:道路附属:路口,地名地址:行政地名,汽车:汽车维修,汽车:汽车维修,地名地址:道路名,基础设施:道路附属:路口,基础设施:道路附属:路口,基础设施:道路附属:桥"
"(3, 4)",None
"(1, 5)","旅游景点:公园,基础设施:道路附属:桥,地名地址:行政地名,汽车:停车场,地名地址:行政地名,地名地址:行政地名,旅游景点:公园,基础设施:道路附属:桥,基础设施:道路附属:路口,地名地址:行政地名,汽车:汽车维修,汽车:汽车维修,地名地址:道路名,基础设施:道路附属:路口,基础设施:道路附属:路口,基础设施:道路附属:桥"
"(12, 6)",房产小区:住宅区:住宅小区
"(0, 8)","地名地址:行政地名,地名地址:行政地名,教育学校:中学,公司企业:公司企业,生活服务:邮局速递:物流仓储场地,公司企业:公司企业,地名地址:行政地名,酒店宾馆:酒店宾馆,地名地址:行政地名,基础设施:交通设施:公交车站,银行金融:银行,生活服务:邮局速递:速递,医疗保健:其它医疗保健,地名地址:道路名,购物:数码家电,基础设施:道路附属:路口,公司企业:公司企业,公司企业:其它公司企业,生活服务:其它生活服务,机构团体:社会团体"
"(11, 19)","房产小区:住宅区:住宅小区,汽车:汽车销售,房产小区:住宅区:住宅小区,汽车:汽车维修,教育学校:幼儿园,房产小区:商务楼宇,汽车:汽车销售,生活服务:通讯服务:中国联通营业厅,汽车:驾校,汽车:汽车销售,地名地址:行政地名,房产小区:住宅区:住宅小区,汽车:汽车销售,美食:小吃快餐,汽车:汽车销售,教育学校:小学,汽车:汽车销售,生活服务:其它生活服务,地名地址:道路名,房产小区:住宅区:住宅小区"
"(10, 20)",None
"(12, 20)",旅游景点:水族馆
"(17, 19)",None
"(8, 24)",None
"(17, 18)",None
"(15, 15)","机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,美食:中餐厅:西北菜,医疗保健:卫生院,汽车:加油站:其它加油站,购物:便利店,医疗保健:卫生院,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,汽车:汽车维修,房产小区:产业园区,公司企业:公司企业,购物:便利店,购物:数码家电,机构团体:政府机关,机构团体:政府机关"
"(16, 15)","机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,美食:中餐厅:西北菜,医疗保健:卫生院,汽车:加油站:其它加油站,购物:便利店,医疗保健:卫生院,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,汽车:汽车维修,房产小区:产业园区,公司企业:公司企业,购物:便利店,购物:数码家电,机构团体:政府机关,机构团体:政府机关"
"(17, 20)",房产小区:住宅区:住宅小区
"(17, 21)","房产小区:住宅区:住宅小区,生活服务:邮局速递:物流公司,房产小区:住宅区:住宅小区,汽车:驾校,生活服务:福利院养老院,公司企业:公司企业,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,房产小区:住宅区:住宅小区,公司企业:公司企业,公司企业:公司企业,地名地址:行政地名,公司企业:公司企业,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,生活服务:邮局速递:物流仓储场地"
"(11, 24)","地名地址:行政地名,教育学校:小学,地名地址:行政地名,机构团体:政府机关,汽车:停车场,地名地址:行政地名,地名地址:行政地名,购物:便利店,机构团体:政府机关,生活服务:其它生活服务,购物:便利店,公司企业:公司企业,房产小区:住宅区:住宅小区,娱乐休闲:户外活动:采摘园,娱乐休闲:户外活动:采摘园,购物:超市,购物:便利店,购物:便利店,汽车:汽车配件销售,公司企业:公司企业"
"(10, 6)","生活服务:其它生活服务,基础设施:交通设施:地铁站,公司企业:公司企业,教育学校:中学,美食:清真,美食:清真,房产小区:住宅区:住宅小区,购物:家具家居建材:建材,公司企业:公司企业,美食:清真,购物:家具家居建材:建材,房产小区:住宅区:宿舍,机构团体:公检法机构,美食:清真,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆"
"(7, 9)","汽车:汽车维修,地名地址:行政地名,房产小区:住宅区:住宅小区,旅游景点:景点公园附属,教育学校:中学,汽车:二手车交易市场,地名地址:行政地名,地名地址:道路名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区,娱乐休闲:KTV,旅游景点:世界遗产,地名地址:道路名,地名地址:行政地名,购物:综合商场,房产小区:住宅区:其它住宅区,机构团体:政府机关,购物:超市"
"(8, 1)",旅游景点:国家级景点
"(7, 7)","公司企业:公司企业,地名地址:行政地名,基础设施:交通设施:公交车站,房产小区:产业园区,购物:其它购物,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,基础设施:道路附属:路口,地名地址:行政地名,地名地址:道路名,基础设施:交通设施:公交车站,汽车:其它汽车,基础设施:交通设施:公交车站,生活服务:其它生活服务,基础设施:道路附属:路口,生活服务:废品收购站,公司企业:公司企业,公司企业:农林牧渔基地,公司企业:企业/工厂"
"(3, 21)","房产小区:住宅区:住宅小区,地名地址:行政地名,公司企业:公司企业,旅游景点:植物园,基础设施:道路附属:桥,公司企业:企业/工厂,生活服务:宠物服务:宠物商店,房产小区:房产小区附属,地名地址:自然地名:河流,地名地址:行政地名,教育学校:中学,基础设施:交通设施:公交车站,地名地址:行政地名,生活服务:邮局速递:速递,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,汽车:驾校,汽车:驾校"
"(6, 21)",房产小区:住宅区:住宅小区
"(5, 21)","汽车:驾校,地名地址:行政地名,公司企业:企业/工厂,教育学校:小学,房产小区:住宅区:住宅小区,生活服务:邮局速递:物流公司,公司企业:公司企业,教育学校:小学,房产小区:住宅区:住宅小区,购物:超市,医疗保健:诊所,生活服务:邮局速递:物流公司,购物:家具家居建材:厨房用品,公司企业:公司企业,生活服务:邮局速递:速递,公司企业:企业/工厂,生活服务:邮局速递:速递,生活服务:邮局速递:物流公司,生活服务:邮局速递:速递,购物:超市"
"(16, 2)",None
"(16, 1)",None
"(17, 1)",None
"(16, 3)",None
"(15, 1)",None
"(15, 2)",公司企业:公司企业
"(15, 0)",公司企业:公司企业
"(16, 0)",None
"(14, 0)",公司企业:公司企业
"(14, 1)","房产小区:住宅区:其它住宅区,地名地址:行政地名,房产小区:住宅区:住宅小区,地名地址:行政地名,美食:清真,基础设施:交通设施:公交车站,房产小区:商务楼宇,公司企业:公司企业,购物:便利店,地名地址:道路名,基础设施:道路附属:路口,美食:清真,美食:小吃快餐,酒店宾馆:酒店宾馆附属,酒店宾馆:酒店宾馆"
"(13, 0)","地名地址:行政地名,地名地址:行政地名,房产小区:产业园区,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,公司企业:公司企业,酒店宾馆:酒店宾馆,汽车:汽车销售,汽车:汽车配件销售,汽车:汽车销售,娱乐休闲:其它娱乐休闲,美食:中餐厅:其它中餐厅,汽车:汽车销售,公司企业:公司企业,汽车:汽车销售,汽车:汽车销售,房产小区:住宅区:别墅,汽车:加油站:中石化,美食:面包甜点,机构团体:社会团体"
"(13, 1)","地名地址:行政地名,地名地址:行政地名,房产小区:产业园区,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,公司企业:公司企业,酒店宾馆:酒店宾馆,汽车:汽车销售,汽车:汽车配件销售,汽车:汽车销售,娱乐休闲:其它娱乐休闲,美食:中餐厅:其它中餐厅,汽车:汽车销售,公司企业:公司企业,汽车:汽车销售,汽车:汽车销售,房产小区:住宅区:别墅,汽车:加油站:中石化,美食:面包甜点,机构团体:社会团体"
"(4, 24)","教育学校:大学,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,地名地址:行政地名,地名地址:行政地名,教育学校:大学,教育学校:其它教育学校,教育学校:职业技术学校,酒店宾馆:公寓式酒店,酒店宾馆:酒店宾馆,教育学校:中学,地名地址:行政地名,教育学校:教育学校附属,酒店宾馆:酒店宾馆,公司企业:公司企业,酒店宾馆:酒店宾馆,教育学校:其它教育学校,酒店宾馆:公寓式酒店,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆"
"(4, 25)","娱乐休闲:户外活动:采摘园,娱乐休闲:户外活动:采摘园,地名地址:行政地名,娱乐休闲:户外活动:露营地,娱乐休闲:户外活动:采摘园,娱乐休闲:户外活动:采摘园,美食:其它美食,生活服务:宠物服务:宠物商店,公司企业:公司企业,娱乐休闲:其它娱乐休闲,购物:便利店,生活服务:福利院养老院"
"(2, 22)","汽车:驾校,娱乐休闲:户外活动:垂钓园,房产小区:住宅区:住宅小区,娱乐休闲:户外活动:采摘园,地名地址:行政地名,生活服务:美容美发:美发,美食:烧烤,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,购物:超市,购物:便利店,购物:家具家居建材:家具家居,生活服务:邮局速递:速递,教育学校:培训:音乐舞蹈,生活服务:邮局速递:速递,生活服务:邮局速递:速递,生活服务:其它生活服务,生活服务:其它生活服务,生活服务:其它生活服务"
"(6, 9)",None
"(5, 9)",None
"(4, 7)","房产小区:住宅区:住宅小区,旅游景点:寺庙道观,旅游景点:其它旅游景点,地名地址:行政地名,机构团体:政府机关,旅游景点:其它旅游景点,娱乐休闲:户外活动:垂钓园,旅游景点:公园,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属"
"(4, 9)","汽车:驾校,汽车:驾校,房产小区:产业园区,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,机构团体:政府机关,基础设施:道路附属:路口,房产小区:住宅区:住宅小区,房产小区:产业园区,机构团体:政府机关,公司企业:公司企业,旅游景点:纪念馆,公司企业:公司企业,地名地址:行政地名,机构团体:社会团体,汽车:驾校,汽车:驾校,房产小区:住宅区:住宅小区,公司企业:公司企业"
"(4, 11)",教育学校:中学
"(5, 11)",房产小区:住宅区:住宅小区
"(4, 8)",None
"(13, 18)",None
"(14, 21)","房产小区:房产小区附属,房产小区:产业园区,教育学校:中学,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,房产小区:住宅区:住宅小区,公司企业:公司企业,地名地址:行政地名,房产小区:住宅区:住宅小区,教育学校:中学,房产小区:房产小区附属,基础设施:道路附属:路口,公司企业:农林牧渔基地,基础设施:道路附属:路口,运动健身:健身中心"
"(14, 20)","购物:超市,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,旅游景点:公园,房产小区:住宅区:住宅小区,购物:便利店,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,购物:超市,房产小区:住宅区:住宅小区,购物:农贸市场,购物:便利店,购物:超市,生活服务:邮局速递:速递,购物:农贸市场,房产小区:住宅区:别墅,生活服务:邮局速递:速递,医疗保健:药房药店,教育学校:幼儿园,生活服务:邮局速递:速递"
"(12, 13)",购物:便利店
"(14, 16)","医疗保健:综合医院,旅游景点:公园,医疗保健:医疗保健附属,地名地址:行政地名,地名地址:行政地名,医疗保健:医疗保健附属,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区,运动健身:高尔夫场,地名地址:行政地名,公司企业:公司企业,机构团体:社会团体,旅游景点:其它旅游景点,地名地址:行政地名,汽车:加油站:其它加油站,地名地址:道路名,生活服务:票务代售:景点售票,基础设施:道路附属:路口,美食:小吃快餐,教育学校:其它教育学校"
"(10, 15)",汽车:汽车销售
"(13, 17)",None
"(15, 18)",None
"(15, 17)",None
"(8, 16)","房产小区:住宅区:住宅小区,娱乐休闲:KTV,房产小区:商务楼宇,美食:中餐厅:其它中餐厅,购物:综合商场:购物中心,娱乐休闲:网吧,购物:数码家电,娱乐休闲:KTV,医疗保健:体检,房产小区:商务楼宇,运动健身:台球馆,房产小区:商务楼宇,购物:综合商场:购物中心,娱乐休闲:洗浴推拿足疗:足疗,娱乐休闲:网吧,房产小区:商务楼宇,房产小区:住宅区:住宅小区,购物:商业步行街,房产小区:商务楼宇,酒店宾馆:经济型酒店"
"(7, 25)",旅游景点:公园
"(6, 28)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,购物:家具家居建材:五金用品,公司企业:公司企业,教育学校:幼儿园,购物:家具家居建材:家具家居,房产小区:商务楼宇,购物:超市,公司企业:公司企业,汽车:汽车维修,房产小区:其它房产小区,购物:农贸市场,美食:小吃快餐,美食:小吃快餐,美食:小吃快餐,房产小区:住宅区:住宅小区,公司企业:公司企业,公司企业:公司企业"
"(13, 13)",None
"(13, 12)","医疗保健:专科医院:儿科,汽车:加油站:充电站,酒店宾馆:星级酒店,房产小区:住宅区:住宅小区,公司企业:公司企业,房产小区:住宅区:住宅小区,地名地址:道路名,基础设施:交通设施:公交车站,酒店宾馆:经济型酒店,房产小区:产业园区,医疗保健:药房药店,机构团体:公检法机构,购物:超市,生活服务:美容美发:美发,购物:便利店,基础设施:交通设施:公交车站,酒店宾馆:公寓式酒店,美食:冷饮店,美食:面包甜点,酒店宾馆:酒店宾馆"
"(17, 12)","地名地址:行政地名,地名地址:行政地名,医疗保健:综合医院,旅游景点:风景名胜,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:房产小区附属,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,教育学校:小学,旅游景点:其它旅游景点,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,购物:超市,教育学校:其它教育学校,购物:家具家居建材:五金用品,机构团体:政府机关,机构团体:政府机关"
"(16, 9)",None
