index,POI
"(75, 77)","基础设施:公共设施:公共厕所,基础设施:公共设施:公共厕所,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:自然地名:山,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,其它"
"(67, 86)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:自然地名:河流,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名"
"(68, 85)",None
"(68, 84)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:自然地名:山,基础设施:交通设施:公交车站,机构团体:政府机关,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,地名地址:自然地名:河流,地名地址:行政地名"
"(82, 59)",旅游景点:公园
"(82, 60)",旅游景点:风景名胜
"(83, 61)",旅游景点:风景名胜
"(82, 61)",旅游景点:公园
"(81, 64)",旅游景点:风景名胜
"(81, 65)",旅游景点:风景名胜
"(83, 58)",旅游景点:公园
"(84, 58)",旅游景点:风景名胜
"(66, 79)","旅游景点:风景名胜,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:自然地名:山,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,基础设施:道路附属:路口,地名地址:道路名,地名地址:行政地名"
"(45, 63)","基础设施:道路附属:收费站,地名地址:行政地名,地名地址:行政地名,基础设施:道路附属:桥,公司企业:公司企业,美食:中餐厅:其它中餐厅,地名地址:行政地名,机构团体:政府机关,基础设施:道路附属:桥,酒店宾馆:其它酒店宾馆,运动健身:其它运动健身,基础设施:交通设施:火车站,基础设施:交通设施:公交车站,公司企业:公司企业,机构团体:政府机关,公司企业:企业/工厂,公司企业:公司企业,公司企业:公司企业,基础设施:交通设施:公交车站,公司企业:企业/工厂"
"(45, 68)","购物:便利店,基础设施:公共设施:公共厕所,基础设施:公共设施:公共厕所,房产小区:住宅区:宿舍,医疗保健:药房药店,地名地址:行政地名,机构团体:政府机关,购物:超市,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,购物:超市,公司企业:公司企业,教育学校:小学,地名地址:行政地名,汽车:汽车维修,公司企业:公司企业,房产小区:住宅区:社区中心,基础设施:交通设施:公交线路,房产小区:其它房产小区"
"(64, 68)","基础设施:公共设施:公共厕所,地名地址:行政地名,生活服务:福利院养老院,地名地址:行政地名,机构团体:政府机关,机构团体:政府机关,地名地址:自然地名:山"
"(60, 69)",旅游景点:省级景点
"(61, 69)",None
"(57, 68)",旅游景点:风景名胜
"(56, 68)",旅游景点:风景名胜
"(55, 69)","美食:农家菜,运动健身:滑雪,地名地址:行政地名,酒店宾馆:酒店宾馆附属,酒店宾馆:其它酒店宾馆,娱乐休闲:户外活动:采摘园,酒店宾馆:农家院,酒店宾馆:其它酒店宾馆,酒店宾馆:农家院,酒店宾馆:其它酒店宾馆,旅游景点:省级景点,房产小区:其它房产小区,房产小区:住宅区:住宅小区,房产小区:其它房产小区,娱乐休闲:其它娱乐休闲,酒店宾馆:农家院,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:农家院"
"(49, 67)","房产小区:住宅区:住宅小区,其它,文化场馆:档案馆,生活服务:邮局速递:物流公司,公司企业:企业/工厂,房产小区:住宅区:住宅小区,生活服务:邮局速递:物流公司,地名地址:行政地名,机构团体:政府机关,购物:超市,公司企业:公司企业,地名地址:自然地名:河流,房产小区:住宅区:住宅小区,汽车:汽车配件销售,公司企业:公司企业,公司企业:公司企业,美食:小吃快餐,购物:化妆品,机构团体:政府机关,机构团体:政府机关"
"(48, 67)","购物:商业步行街,教育学校:培训,教育学校:幼儿园,房产小区:住宅区:住宅小区,购物:超市,地名地址:行政地名,房产小区:住宅区:住宅小区,购物:图书音像,酒店宾馆:经济型酒店,美食:小吃快餐,银行金融:银行,购物:综合商场,教育学校:中学,房产小区:住宅区:住宅小区,生活服务:装修,酒店宾馆:经济型酒店,房产小区:住宅区:住宅小区,酒店宾馆:经济型酒店,房产小区:商务楼宇,房产小区:住宅区:住宅小区"
"(47, 67)","购物:商业步行街,教育学校:培训,教育学校:幼儿园,房产小区:住宅区:住宅小区,购物:超市,地名地址:行政地名,房产小区:住宅区:住宅小区,购物:图书音像,酒店宾馆:经济型酒店,美食:小吃快餐,银行金融:银行,购物:综合商场,教育学校:中学,房产小区:住宅区:住宅小区,生活服务:装修,酒店宾馆:经济型酒店,房产小区:住宅区:住宅小区,酒店宾馆:经济型酒店,房产小区:商务楼宇,房产小区:住宅区:住宅小区"
"(46, 64)","酒店宾馆:经济型酒店,其它,房产小区:产业园区,购物:家具家居建材:建材,地名地址:行政地名,公司企业:公司企业,银行金融:其它银行金融,汽车:加油站:充电站,公司企业:公司企业,汽车:汽车租赁,公司企业:企业/工厂,生活服务:邮局速递:物流公司,生活服务:福利院养老院,机构团体:传媒机构"
"(44, 61)","教育学校:培训,汽车:加油站:中石化,地名地址:行政地名,基础设施:道路附属:路口,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,教育学校:培训,医疗保健:卫生院,娱乐休闲:户外活动:采摘园,教育学校:小学,机构团体:政府机关,基础设施:交通设施:公交车站,基础设施:道路附属:路口,酒店宾馆:酒店宾馆,教育学校:幼儿园,购物:便利店,基础设施:道路附属:路口,公司企业:公司企业"
"(51, 77)",None
"(49, 77)",None
"(51, 80)",None
"(51, 79)",None
"(50, 78)",None
"(50, 79)",房产小区:住宅区:住宅小区
"(52, 78)",房产小区:住宅区:住宅小区
"(51, 78)",房产小区:住宅区:住宅小区
"(53, 75)","地名地址:行政地名,教育学校:小学,美食:中餐厅:其它中餐厅,公司企业:公司企业,基础设施:交通设施:公交车站,教育学校:小学,公司企业:企业/工厂,机构团体:政府机关,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,汽车:加油站:中石化,基础设施:交通设施:公交车站,购物:便利店,基础设施:交通设施:公交车站,旅游景点:城市广场,公司企业:公司企业,公司企业:企业/工厂,房产小区:住宅区:住宅小区"
"(53, 76)","地名地址:行政地名,地名地址:行政地名,美食:烧烤,美食:小吃快餐,美食:中餐厅:其它中餐厅,地名地址:行政地名,教育学校:小学,公司企业:公司企业,地名地址:行政地名,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:商务楼宇,房产小区:产业园区,旅游景点:城市广场,购物:便利店,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,公司企业:农林牧渔基地,医疗保健:药房药店,房产小区:住宅区:住宅小区"
"(51, 81)","基础设施:交通设施:长途汽车站,购物:体育户外,美食:小吃快餐,基础设施:道路附属:收费站,基础设施:交通设施:长途汽车站,汽车:汽车维修,酒店宾馆:酒店宾馆,教育学校:中学,美食:中餐厅,汽车:汽车维修,基础设施:道路附属:桥,汽车:汽车销售,汽车:二手车交易市场,公司企业:企业/工厂,地名地址:行政地名,汽车:汽车维修,教育学校:中学,汽车:车辆管理机构,汽车:汽车销售,酒店宾馆:酒店宾馆"
"(48, 75)","基础设施:道路附属:桥,旅游景点:公园,地名地址:行政地名,房产小区:产业园区,教育学校:小学,教育学校:中学,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业,美食:小吃快餐,房产小区:产业园区,机构团体:政府机关,地名地址:行政地名,房产小区:商务楼宇,旅游景点:公园,基础设施:交通设施:公交车站,房产小区:产业园区,教育学校:幼儿园,房产小区:住宅区:住宅小区,房产小区:住宅区:宿舍"
"(50, 76)",公司企业:公司企业
"(50, 77)",公司企业:公司企业
"(52, 79)",购物:农贸市场
"(52, 80)","房产小区:住宅区:住宅小区,机构团体:政府机关,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,医疗保健:药房药店,房产小区:住宅区:住宅小区,汽车:汽车养护,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,医疗保健:药房药店,教育学校:小学,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,医疗保健:卫生院,地名地址:行政地名,房产小区:住宅区:住宅小区"
"(49, 78)","公司企业:公司企业,公司企业:公司企业,房产小区:住宅区:别墅,公司企业:公司企业,地名地址:行政地名,公司企业:企业/工厂,娱乐休闲:其它娱乐休闲,地名地址:行政地名,公司企业:公司企业,房产小区:住宅区:住宅小区,生活服务:福利院养老院,公司企业:公司企业,生活服务:装修,教育学校:中学,公司企业:企业/工厂,公司企业:公司企业,公司企业:企业/工厂,公司企业:农林牧渔基地,地名地址:道路名,地名地址:道路名"
"(44, 75)","机构团体:政府机关,生活服务:宠物服务:宠物医院,教育学校:中学,地名地址:行政地名,地名地址:行政地名,机构团体:公检法机构,房产小区:商务楼宇,购物:超市,美食:中餐厅:其它中餐厅,银行金融:银行,教育学校:幼儿园,公司企业:企业/工厂,基础设施:交通设施:公交车站,房产小区:住宅区:住宅小区,房产小区:其它房产小区,房产小区:住宅区:住宅小区,购物:农贸市场,机构团体:政府机关,购物:其它购物,机构团体:公检法机构"
"(44, 76)","教育学校:小学,美食:中餐厅:其它中餐厅,地名地址:行政地名,公司企业:公司企业,美食:火锅,房产小区:住宅区:住宅小区,公司企业:公司企业,基础设施:道路附属:路口,公司企业:公司企业"
"(43, 76)","机构团体:政府机关,基础设施:交通设施:公交车站,地名地址:行政地名,公司企业:企业/工厂,房产小区:住宅区:社区中心,地名地址:行政地名,美食:小吃快餐,购物:超市,公司企业:公司企业,地名地址:行政地名,生活服务:宠物服务:其它宠物服务,购物:超市,公司企业:公司企业,医疗保健:社区医院,购物:超市,基础设施:道路附属:路口,基础设施:交通设施:公交车站,地名地址:道路名,基础设施:道路附属:路口,公司企业:公司企业"
"(46, 75)","运动健身:马术,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,娱乐休闲:户外活动:采摘园"
"(47, 76)","地名地址:行政地名,美食:清真,美食:小吃快餐,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,医疗保健:其它医疗保健,公司企业:公司企业,购物:农贸市场,地名地址:行政地名,医疗保健:诊所,汽车:摩托车:销售,地名地址:行政地名,基础设施:交通设施:公交车站,教育学校:小学,机构团体:政府机关,基础设施:交通设施:公交车站,购物:便利店,旅游景点:其它旅游景点,购物:超市"
"(42, 72)",教育学校:中学
"(51, 69)","娱乐休闲:咖啡厅,旅游景点:城市广场,娱乐休闲:酒吧,房产小区:住宅区:住宅小区,基础设施:道路附属:桥,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:中餐厅:川菜,酒店宾馆:酒店宾馆,房产小区:产业园区,美食:火锅,房产小区:住宅区:住宅小区,美食:中餐厅:其它中餐厅,房产小区:住宅区:别墅,公司企业:公司企业,旅游景点:公园,购物:商业步行街,购物:超市,美食:火锅"
"(50, 68)","基础设施:火车站附属:出站口,房产小区:产业园区,基础设施:道路附属:桥,基础设施:道路附属:路口,地名地址:行政地名,地名地址:行政地名,酒店宾馆:经济型酒店,旅游景点:风景名胜,房产小区:住宅区:别墅,基础设施:交通设施:火车站,房产小区:住宅区:住宅小区,文化场馆:美术馆,基础设施:道路附属:路口,地名地址:道路名,基础设施:道路附属:路口,基础设施:道路附属:桥,娱乐休闲:户外活动:采摘园,公司企业:公司企业,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆"
"(50, 69)","酒店宾馆:其它酒店宾馆,基础设施:交通设施:公交车站,房产小区:产业园区,机构团体:科研机构,地名地址:行政地名,教育学校:大学,生活服务:其它生活服务,购物:便利店,美食:中餐厅:东北菜,酒店宾馆:旅馆招待所,美食:烧烤,购物:超市,公司企业:公司企业,美食:小吃快餐,教育学校:幼儿园,房产小区:产业园区,地名地址:道路名,运动健身:健身中心,房产小区:住宅区:住宅小区,房产小区:商务楼宇"
"(50, 70)",房产小区:产业园区
"(48, 66)","旅游景点:公园,教育学校:培训,教育学校:培训,旅游景点:公园,房产小区:住宅区:住宅小区,教育学校:培训,房产小区:住宅区:住宅小区,地名地址:行政地名,运动健身:综合体育场馆,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:自助餐,房产小区:住宅区:住宅小区,美食:火锅,教育学校:中学,基础设施:道路附属:路口,地名地址:道路名,房产小区:住宅区:住宅小区"
"(49, 66)","教育学校:培训,教育学校:小学,运动健身:综合体育场馆,美食:中餐厅:其它中餐厅,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,酒店宾馆:酒店宾馆,酒店宾馆:农家院,地名地址:行政地名,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,房产小区:住宅区:住宅小区,旅游景点:城市广场,地名地址:行政地名,教育学校:幼儿园,地名地址:行政地名,旅游景点:其它旅游景点,地名地址:行政地名,机构团体:社会团体"
"(49, 65)","娱乐休闲:户外活动:采摘园,娱乐休闲:户外活动:采摘园,地名地址:行政地名,娱乐休闲:其它娱乐休闲,娱乐休闲:其它娱乐休闲,娱乐休闲:其它娱乐休闲,娱乐休闲:其它娱乐休闲,娱乐休闲:其它娱乐休闲"
"(50, 64)","教育学校:成人教育,旅游景点:风景名胜,酒店宾馆:星级酒店,地名地址:行政地名,旅游景点:风景名胜"
"(50, 66)","旅游景点:国家级景点,教育学校:成人教育,旅游景点:风景名胜,地名地址:行政地名,酒店宾馆:其它酒店宾馆,旅游景点:动物园,房产小区:住宅区:别墅,酒店宾馆:度假村,房产小区:住宅区:住宅小区,美食:中餐厅:其它中餐厅,美食:农家菜,旅游景点:公园,旅游景点:风景名胜,酒店宾馆:酒店宾馆,酒店宾馆:星级酒店,地名地址:行政地名,酒店宾馆:其它酒店宾馆,酒店宾馆:度假村,酒店宾馆:农家院,购物:商业步行街"
"(51, 66)","酒店宾馆:酒店宾馆,地名地址:行政地名,房产小区:住宅区:住宅小区,酒店宾馆:其它酒店宾馆,旅游景点:国家级景点,美食:农家菜,娱乐休闲:其它娱乐休闲,酒店宾馆:其它酒店宾馆,美食:素食,酒店宾馆:星级酒店,旅游景点:动物园,美食:农家菜,购物:超市,公司企业:公司企业,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆"
"(51, 64)","教育学校:成人教育,旅游景点:风景名胜,酒店宾馆:星级酒店,地名地址:行政地名,旅游景点:风景名胜"
"(58, 68)",旅游景点:风景名胜
"(53, 67)","地名地址:行政地名,旅游景点:风景名胜,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,地名地址:行政地名,机构团体:政府机关,酒店宾馆:其它酒店宾馆,娱乐休闲:咖啡厅,房产小区:住宅区:其它住宅区,旅游景点:风景名胜,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,娱乐休闲:其它娱乐休闲,旅游景点:其它旅游景点,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:度假村,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆"
"(54, 66)",旅游景点:风景名胜
"(55, 66)",旅游景点:风景名胜
"(56, 78)","房产小区:住宅区:别墅,地名地址:行政地名,公司企业:公司企业,基础设施:交通设施:公交车站,旅游景点:动物园,基础设施:道路附属:路口,公司企业:公司企业,基础设施:交通设施:公交车站,娱乐休闲:咖啡厅,酒店宾馆:酒店宾馆,公司企业:公司企业,房产小区:住宅区:住宅小区,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:住宅区:住宅小区,房产小区:房产小区附属,公司企业:公司企业,房产小区:房产小区附属,旅游景点:其它旅游景点,酒店宾馆:其它酒店宾馆"
"(57, 77)",None
"(59, 77)",旅游景点:省级景点
"(60, 77)",None
"(61, 77)",教育学校:培训
"(61, 76)",旅游景点:省级景点
"(62, 76)",None
"(63, 75)",None
"(47, 66)","银行金融:银行,汽车:汽车配件销售,房产小区:住宅区:住宅小区,公司企业:公司企业,汽车:汽车维修,汽车:汽车养护,房产小区:住宅区:住宅小区,公司企业:公司企业,购物:烟酒专卖,地名地址:行政地名,房产小区:住宅区:住宅小区,美食:海鲜,美食:小吃快餐,旅游景点:公园,汽车:汽车维修,公司企业:公司企业,基础设施:交通设施:公交车站,银行金融:银行,公司企业:公司企业,酒店宾馆:酒店宾馆"
"(47, 65)","基础设施:公共设施:公共厕所,基础设施:公共设施:公共厕所,美食:中餐厅:其它中餐厅,文化场馆:会展中心,地名地址:行政地名,购物:家具家居建材:建材,地名地址:行政地名,地名地址:行政地名,酒店宾馆:其它酒店宾馆,基础设施:交通设施:公交车站,机构团体:政府机关,公司企业:公司企业,教育学校:幼儿园,酒店宾馆:酒店宾馆,公司企业:公司企业,基础设施:道路附属:路口,酒店宾馆:其它酒店宾馆,旅游景点:公园,机构团体:政府机关,公司企业:公司企业"
"(46, 67)","房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,基础设施:交通设施:公交车站,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,购物:农贸市场,机构团体:政府机关,房产小区:住宅区:住宅小区,地名地址:行政地名,旅游景点:公园,房产小区:住宅区:住宅小区,购物:农贸市场,旅游景点:公园,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,汽车:加油站:中石化,旅游景点:公园,汽车:加油站:中石化,地名地址:行政地名"
"(57, 76)","美食:其它美食,生活服务:其它生活服务,美食:中餐厅:其它中餐厅,地名地址:行政地名,酒店宾馆:酒店宾馆,基础设施:道路附属:路口,基础设施:道路附属:路口,美食:农家菜,基础设施:道路附属:路口,美食:面包甜点,娱乐休闲:茶馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆"
"(57, 75)","基础设施:交通设施:火车站,地名地址:行政地名,旅游景点:其它旅游景点,酒店宾馆:其它酒店宾馆,地名地址:行政地名,美食:其它美食,旅游景点:其它旅游景点,机构团体:政府机关,美食:中餐厅:其它中餐厅,旅游景点:其它旅游景点,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区,基础设施:火车站附属:出站口,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆,地名地址:道路名,旅游景点:风景名胜,机构团体:社会团体,机构团体:社会团体"
"(52, 85)",None
"(52, 83)",None
"(52, 84)","基础设施:公共设施:公共厕所,地名地址:行政地名,基础设施:公共设施:公共厕所,机构团体:政府机关,娱乐休闲:户外活动:采摘园,娱乐休闲:户外活动:采摘园,地名地址:行政地名,购物:便利店,机构团体:政府机关,机构团体:政府机关,娱乐休闲:户外活动:采摘园,基础设施:交通设施:公交车站,医疗保健:卫生院,购物:其它购物,娱乐休闲:户外活动:采摘园,娱乐休闲:户外活动:采摘园,购物:便利店,公司企业:农林牧渔基地,机构团体:公检法机构,机构团体:社会团体"
"(61, 63)","基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,基础设施:道路附属:路口"
"(59, 63)","基础设施:公共设施:公共厕所,基础设施:公共设施:公共厕所,酒店宾馆:酒店宾馆,地名地址:行政地名,机构团体:政府机关,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,酒店宾馆:酒店宾馆,基础设施:道路附属:路口,地名地址:行政地名,公司企业:公司企业,基础设施:道路附属:桥,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:自然地名:山,机构团体:政府机关,机构团体:政府机关"
"(60, 64)","娱乐休闲:其它娱乐休闲,地名地址:行政地名,酒店宾馆:酒店宾馆,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,酒店宾馆:酒店宾馆,机构团体:政府机关,机构团体:政府机关"
"(56, 87)","酒店宾馆:酒店宾馆,酒店宾馆:农家院,地名地址:行政地名,地名地址:道路名,基础设施:交通设施:公交车站,基础设施:道路附属:路口,其它,基础设施:道路附属:路口,地名地址:道路名,汽车:加油站:充电站,基础设施:道路附属:路口,地名地址:道路名,娱乐休闲:其它娱乐休闲,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆"
"(56, 88)","地名地址:行政地名,基础设施:道路附属:路口,基础设施:交通设施:公交车站,基础设施:道路附属:桥,基础设施:道路附属:路口,地名地址:自然地名:河流"
"(57, 89)","机构团体:政府机关,汽车:加油站:充电站,地名地址:行政地名,机构团体:政府机关,机构团体:政府机关,生活服务:福利院养老院,娱乐休闲:其它娱乐休闲"
"(50, 88)",None
"(51, 88)",None
"(50, 87)",None
"(51, 87)","基础设施:交通设施:火车站,地名地址:行政地名,汽车:停车场,地名地址:道路名,机构团体:政府机关"
"(51, 86)","公司企业:公司企业,机构团体:政府机关,地名地址:行政地名,机构团体:政府机关,基础设施:道路附属:路口,地名地址:行政地名,地名地址:道路名,公司企业:农林牧渔基地,基础设施:道路附属:路口,地名地址:道路名,地名地址:道路名,地名地址:道路名,汽车:加油站:充电站,公司企业:农林牧渔基地,基础设施:道路附属:路口"
"(51, 85)","机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,基础设施:公共设施:公共厕所,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,购物:超市,基础设施:交通设施:公交车站,购物:超市,医疗保健:药房药店,生活服务:婚庆服务,室内及附属设施:通行设施类:门/出入口,汽车:汽车配件销售,地名地址:道路名,地名地址:道路名,机构团体:政府机关,机构团体:社会团体,机构团体:政府机关"
"(50, 86)",None
"(53, 59)",None
"(53, 60)",None
"(54, 59)",None
"(53, 61)","酒店宾馆:农家院,酒店宾馆:酒店宾馆,地名地址:行政地名,酒店宾馆:经济型酒店,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆"
"(54, 61)","酒店宾馆:农家院,酒店宾馆:酒店宾馆,地名地址:行政地名,酒店宾馆:经济型酒店,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆"
"(53, 62)","美食:中餐厅:其它中餐厅,酒店宾馆:经济型酒店,酒店宾馆:其它酒店宾馆,购物:便利店,汽车:停车场,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆"
"(54, 62)","旅游景点:国家级景点,酒店宾馆:星级酒店,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆,娱乐休闲:户外活动:拓展培训,美食:中餐厅:其它中餐厅,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,基础设施:公共设施:公共厕所,地名地址:道路名,美食:东南亚菜:其它东南亚菜,公司企业:公司企业,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆"
"(52, 62)","美食:中餐厅:其它中餐厅,酒店宾馆:经济型酒店,酒店宾馆:其它酒店宾馆,购物:便利店,汽车:停车场,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆"
"(51, 62)","美食:中餐厅:其它中餐厅,基础设施:交通设施:公交车站,娱乐休闲:户外活动:拓展培训,酒店宾馆:其它酒店宾馆,基础设施:交通设施:公交车站,汽车:加油站:充电站,汽车:停车场,酒店宾馆:经济型酒店,娱乐休闲:咖啡厅,生活服务:其它生活服务"
"(56, 74)","地名地址:行政地名,机构团体:政府机关,基础设施:交通设施:公交车站,购物:超市,购物:农贸市场,运动健身:健身中心,地名地址:道路名,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆,基础设施:道路附属:路口,地名地址:道路名,基础设施:道路附属:路口,基础设施:道路附属:路口,酒店宾馆:其它酒店宾馆,机构团体:政府机关,娱乐休闲:其它娱乐休闲,酒店宾馆:其它酒店宾馆,机构团体:政府机关,酒店宾馆:其它酒店宾馆,机构团体:政府机关"
"(56, 81)","酒店宾馆:其它酒店宾馆,运动健身:滑雪,地名地址:行政地名,其它,机构团体:政府机关,基础设施:交通设施:公交车站,基础设施:交通设施:公交线路,基础设施:道路附属:路口,基础设施:道路附属:路口,酒店宾馆:农家院,酒店宾馆:度假村,酒店宾馆:酒店宾馆"
"(57, 81)","酒店宾馆:其它酒店宾馆,运动健身:滑雪,地名地址:行政地名,其它,机构团体:政府机关,基础设施:交通设施:公交车站,基础设施:交通设施:公交线路,基础设施:道路附属:路口,基础设施:道路附属:路口,酒店宾馆:农家院,酒店宾馆:度假村,酒店宾馆:酒店宾馆"
"(57, 80)","美食:中餐厅:其它中餐厅,地名地址:行政地名,运动健身:滑雪,娱乐休闲:其它娱乐休闲,美食:中餐厅:北京菜,美食:中餐厅:其它中餐厅,美食:中餐厅:其它中餐厅,酒店宾馆:农家院,美食:中餐厅:其它中餐厅,美食:中餐厅:东北菜,美食:中餐厅:其它中餐厅,酒店宾馆:酒店宾馆,美食:其它美食,酒店宾馆:经济型酒店,购物:商业步行街,公司企业:公司企业,购物:商业步行街,酒店宾馆:酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆"
"(57, 78)",机构团体:政府机关
"(57, 79)",None
"(56, 82)",None
"(56, 83)",None
"(57, 82)",None
"(58, 82)",None
"(44, 88)",None
"(45, 86)",None
"(46, 86)",None
"(44, 87)",None
"(44, 86)",None
"(49, 79)","购物:农贸市场,酒店宾馆:其它酒店宾馆,酒店宾馆:酒店宾馆,运动健身:滑雪,美食:农家菜,酒店宾馆:其它酒店宾馆,酒店宾馆:农家院,地名地址:行政地名,公司企业:农林牧渔基地,酒店宾馆:酒店宾馆,教育学校:幼儿园,地名地址:道路名,地名地址:行政地名,娱乐休闲:咖啡厅,美食:小吃快餐,房产小区:住宅区:住宅小区,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆,酒店宾馆:其它酒店宾馆"
"(49, 80)","运动健身:滑雪,地名地址:行政地名,地名地址:行政地名,酒店宾馆:酒店宾馆,教育学校:小学,购物:体育户外,地名地址:行政地名,公司企业:公司企业,机构团体:政府机关,地名地址:行政地名,娱乐休闲:户外活动:采摘园,地名地址:行政地名,机构团体:政府机关,机构团体:政府机关,机构团体:政府机关,公司企业:农林牧渔基地,房产小区:住宅区:住宅小区,地名地址:行政地名,机构团体:政府机关,教育学校:幼儿园"
"(49, 76)",公司企业:公司企业
