index,POI
"(24, 25)",房产小区:住宅区:住宅小区
"(26, 21)",None
"(16, 27)",None
"(16, 28)",None
"(25, 28)","医疗保健:专科医院:其它专科医院,教育学校:中学,汽车:汽车养护,地名地址:行政地名,教育学校:小学,公司企业:公司企业,基础设施:交通设施:公交车站,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,公司企业:公司企业,生活服务:通讯服务:中国电信营业厅,教育学校:幼儿园,地名地址:行政地名,公司企业:公司企业,医疗保健:药房药店,教育学校:幼儿园,医疗保健:药房药店"
"(23, 27)","地名地址:行政地名,娱乐休闲:户外活动:垂钓园,娱乐休闲:户外活动:采摘园,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,娱乐休闲:户外活动:垂钓园,地名地址:道路名,公司企业:公司企业"
"(24, 27)","美食:中餐厅:川菜,娱乐休闲:户外活动:垂钓园,美食:中餐厅:其它中餐厅,地名地址:行政地名,机构团体:社会团体,地名地址:行政地名,地名地址:行政地名,医疗保健:卫生院,购物:烟酒专卖,娱乐休闲:其它娱乐休闲,文化场馆:图书馆,购物:家具家居建材:厨房用品,购物:超市,购物:家具家居建材:卫浴用品,公司企业:企业/工厂,机构团体:政府机关,机构团体:政府机关"
"(23, 28)","地名地址:行政地名,酒店宾馆:其它酒店宾馆,娱乐休闲:户外活动:垂钓园,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,教育学校:中学,基础设施:道路附属:路口,公司企业:农林牧渔基地,公司企业:农林牧渔基地,地名地址:道路名,基础设施:道路附属:路口,地名地址:道路名,基础设施:道路附属:路口,公司企业:公司企业,地名地址:道路名,娱乐休闲:其它娱乐休闲"
"(22, 28)","地名地址:行政地名,酒店宾馆:其它酒店宾馆,娱乐休闲:户外活动:垂钓园,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,教育学校:中学,基础设施:道路附属:路口,公司企业:农林牧渔基地,公司企业:农林牧渔基地,地名地址:道路名,基础设施:道路附属:路口,地名地址:道路名,基础设施:道路附属:路口,公司企业:公司企业,地名地址:道路名,娱乐休闲:其它娱乐休闲"
"(16, 24)",None
"(14, 25)","旅游景点:公园,地名地址:行政地名,地名地址:行政地名,基础设施:道路附属:桥,基础设施:交通设施:公交车站,基础设施:交通设施:公交车站,运动健身:综合体育场馆,地名地址:行政地名,基础设施:道路附属:路口,地名地址:行政地名,教育学校:教育学校附属,运动健身:综合体育场馆,汽车:停车场,旅游景点:其它旅游景点,地名地址:行政地名,基础设施:道路附属:路口,基础设施:道路附属:道路出入口,汽车:停车场,娱乐休闲:其它娱乐休闲,运动健身:篮球场"
"(14, 24)","美食:中餐厅:其它中餐厅,基础设施:道路附属:桥,购物:其它购物,地名地址:行政地名,地名地址:行政地名,娱乐休闲:户外活动:垂钓园,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,娱乐休闲:户外活动:垂钓园,地名地址:道路名,基础设施:道路附属:路口,公司企业:公司企业"
"(15, 26)",None
"(15, 25)",None
"(21, 26)","房产小区:住宅区:住宅小区,地名地址:行政地名,公司企业:公司企业,娱乐休闲:酒吧,房产小区:住宅区:住宅小区,生活服务:其它生活服务,公司企业:公司企业,房产小区:住宅区:住宅小区,生活服务:邮局速递:速递,基础设施:交通设施:长途汽车站,汽车:汽车养护,房产小区:住宅区:住宅小区,公司企业:公司企业,公司企业:企业/工厂,娱乐休闲:茶馆,公司企业:公司企业,教育学校:成人教育,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名"
"(19, 22)","房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:农家菜,地名地址:热点区域:商圈类,娱乐休闲:茶馆,房产小区:房产小区附属,地名地址:其它地名地址,生活服务:邮局速递:物流公司,汽车:二手车交易市场,房产小区:房产小区附属,购物:家具家居建材:建材,公司企业:公司企业,汽车:驾校,教育学校:幼儿园,房产小区:房产小区附属,房产小区:住宅区:住宅小区,汽车:汽车维修"
"(19, 19)",None
"(25, 19)",None
"(21, 21)","旅游景点:国家级景点,基础设施:交通设施:公交车站,基础设施:道路附属:路口,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名"
"(21, 22)",None
"(16, 22)",房产小区:住宅区:住宅小区
"(17, 22)",房产小区:住宅区:住宅小区
"(26, 14)","购物:眼镜店,教育学校:小学,购物:农贸市场,银行金融:银行,房产小区:住宅区:住宅小区,旅游景点:城市广场,房产小区:住宅区:住宅小区,教育学校:中学,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,汽车:加油站:其它加油站,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,购物:超市,房产小区:住宅区:住宅小区,购物:超市,医疗保健:卫生院,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆"
"(23, 24)","机构团体:政府机关,公司企业:公司企业,地名地址:行政地名,娱乐休闲:户外活动:垂钓园,生活服务:其它生活服务,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,基础设施:道路附属:路口,医疗保健:社区医院,公司企业:公司企业,娱乐休闲:其它娱乐休闲,机构团体:公检法机构"
"(24, 24)",房产小区:住宅区:住宅小区
"(25, 26)","生活服务:其它生活服务,地名地址:行政地名,地名地址:行政地名,购物:眼镜店,地名地址:行政地名,购物:家具家居建材:卫浴用品,美食:其它美食,地名地址:行政地名,地名地址:行政地名,购物:家具家居建材:卫浴用品,购物:家具家居建材:卫浴用品,公司企业:农林牧渔基地,公司企业:农林牧渔基地"
"(26, 26)","公司企业:公司企业,公司企业:企业/工厂,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,生活服务:邮局速递:物流仓储场地,公司企业:公司企业,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业,生活服务:装修,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,地名地址:行政地名,汽车:加油站:中石油,基础设施:道路附属:路口,生活服务:邮局速递:物流仓储场地,公司企业:公司企业"
"(15, 22)",None
"(17, 26)","房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,公司企业:公司企业,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:火锅,地名地址:行政地名,地名地址:行政地名,房产小区:住宅区:住宅小区,公司企业:公司企业,娱乐休闲:茶馆"
"(17, 27)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,生活服务:邮局速递:物流公司,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,地名地址:自然地名:河流,机构团体:科研机构,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业"
"(18, 27)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,生活服务:邮局速递:物流公司,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,地名地址:自然地名:河流,机构团体:科研机构,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业"
"(19, 27)","旅游景点:省级景点,地名地址:行政地名,娱乐休闲:其它娱乐休闲,地名地址:行政地名,教育学校:小学,运动健身:马术,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:自然地名:河流,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,教育学校:幼儿园,地名地址:行政地名,美食:其它美食,地名地址:行政地名"
"(22, 20)",旅游景点:国家级景点
"(23, 17)",None
"(21, 24)","房产小区:住宅区:住宅小区,公司企业:公司企业,汽车:汽车俱乐部,购物:便利店,购物:超市,地名地址:行政地名,生活服务:邮局速递:物流仓储场地,基础设施:道路附属:路口,美食:中餐厅:其它中餐厅,美食:烧烤,美食:中餐厅:其它中餐厅,娱乐休闲:茶馆,公司企业:公司企业,娱乐休闲:户外活动:采摘园,基础设施:交通设施:公交车站,医疗保健:诊所,地名地址:行政地名,地名地址:行政地名,生活服务:邮局速递:速递,购物:超市"
"(22, 23)","房产小区:住宅区:住宅小区,公司企业:公司企业,汽车:汽车俱乐部,购物:便利店,购物:超市,地名地址:行政地名,生活服务:邮局速递:物流仓储场地,基础设施:道路附属:路口,美食:中餐厅:其它中餐厅,美食:烧烤,美食:中餐厅:其它中餐厅,娱乐休闲:茶馆,公司企业:公司企业,娱乐休闲:户外活动:采摘园,基础设施:交通设施:公交车站,医疗保健:诊所,地名地址:行政地名,地名地址:行政地名,生活服务:邮局速递:速递,购物:超市"
"(26, 18)","美食:中餐厅:其它中餐厅,地名地址:行政地名,基础设施:交通设施:地铁站,房产小区:住宅区:住宅小区,购物:农贸市场,公司企业:公司企业,地名地址:行政地名,美食:中餐厅:川菜,娱乐休闲:户外活动:采摘园,地名地址:行政地名,机构团体:科研机构,美食:家常菜,公司企业:公司企业,地名地址:道路名,公司企业:公司企业,美食:中餐厅:其它中餐厅,地名地址:行政地名,汽车:汽车养护,地名地址:行政地名,公司企业:农林牧渔基地"
"(26, 12)","教育学校:大学,教育学校:大学,教育学校:教育学校附属,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:宿舍,房产小区:住宅区:住宅小区,生活服务:废品收购站,房产小区:住宅区:宿舍,房产小区:住宅区:宿舍,购物:超市,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,娱乐休闲:KTV,公司企业:公司企业,购物:超市,娱乐休闲:网吧"
"(21, 13)",房产小区:住宅区:住宅小区
"(25, 17)",None
"(25, 11)",None
"(22, 19)","医疗保健:综合医院,旅游景点:植物园,基础设施:交通设施:公交车站,旅游景点:省级景点,地名地址:行政地名,医疗保健:医疗保健附属,教育学校:小学,生活服务:票务代售:景点售票,房产小区:住宅区:别墅,旅游景点:植物园,生活服务:丧葬,医疗保健:医疗保健附属:门诊部,地名地址:行政地名,旅游景点:植物园,购物:超市,医疗保健:其它医疗保健,地名地址:行政地名,地名地址:行政地名,旅游景点:植物园,旅游景点:植物园"
"(26, 17)","汽车:加油站:其它加油站,地名地址:行政地名,公司企业:公司企业,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,公司企业:公司企业,教育学校:小学,购物:超市,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,地名地址:行政地名,汽车:汽车养护,房产小区:住宅区:住宅小区,购物:自行车专卖,地名地址:行政地名,地名地址:行政地名,生活服务:邮局速递:物流公司,地名地址:道路名,汽车:洗车场,机构团体:政府机关"
"(14, 26)","地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,旅游景点:城市广场,公司企业:公司企业,地名地址:道路名,医疗保健:卫生院,生活服务:其它生活服务,教育学校:其它教育学校,机构团体:政府机关,机构团体:政府机关"
"(15, 27)","基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名,基础设施:交通设施:公交车站,美食:农家菜,购物:家具家居建材:建材,娱乐休闲:户外活动:垂钓园,生活服务:其它生活服务,地名地址:道路名,基础设施:道路附属:路口,基础设施:道路附属:路口,地名地址:道路名,生活服务:邮局速递:速递"
"(25, 18)","汽车:加油站:其它加油站,地名地址:行政地名,公司企业:公司企业,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,公司企业:公司企业,教育学校:小学,购物:超市,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,地名地址:行政地名,汽车:汽车养护,房产小区:住宅区:住宅小区,购物:自行车专卖,地名地址:行政地名,地名地址:行政地名,生活服务:邮局速递:物流公司,地名地址:道路名,汽车:洗车场,机构团体:政府机关"
"(14, 28)","地名地址:热点区域:商圈类,美食:中餐厅:川菜,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,地名地址:行政地名,教育学校:职业技术学校,地名地址:行政地名,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,教育学校:职业技术学校,地名地址:自然地名:河流,地名地址:行政地名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,教育学校:职业技术学校"
"(14, 27)",None
"(15, 28)",None
"(26, 25)","公司企业:公司企业,公司企业:企业/工厂,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,生活服务:邮局速递:物流仓储场地,公司企业:公司企业,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业,生活服务:装修,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,地名地址:行政地名,汽车:加油站:中石油,基础设施:道路附属:路口,生活服务:邮局速递:物流仓储场地,公司企业:公司企业"
"(23, 22)","运动健身:足球场,运动健身:足球场,美食:小吃快餐,教育学校:小学,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,地名地址:自然地名:山,教育学校:幼儿园,汽车:汽车配件销售,地名地址:道路名,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,机构团体:政府机关,酒店宾馆:农家院,机构团体:社会团体,机构团体:社会团体"
"(24, 23)","娱乐休闲:其它娱乐休闲,旅游景点:寺庙道观,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,其它,旅游景点:城市广场,地名地址:行政地名,旅游景点:其它旅游景点,旅游景点:寺庙道观,地名地址:行政地名,地名地址:行政地名,公司企业:其它公司企业"
"(23, 23)",None
"(24, 26)",None
"(24, 28)",None
"(22, 26)","公司企业:企业/工厂,购物:家具家居建材:家具家居,娱乐休闲:户外活动:垂钓园,公司企业:公司企业,旅游景点:寺庙道观,美食:农家菜,公司企业:企业/工厂,公司企业:公司企业,娱乐休闲:其它娱乐休闲,生活服务:其它生活服务"
"(23, 12)",基础设施:道路附属:路口
"(26, 28)",None
"(25, 27)",房产小区:住宅区:住宅小区
"(22, 27)",None
"(17, 28)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,生活服务:邮局速递:物流公司,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业,地名地址:自然地名:河流,机构团体:科研机构,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业"
"(18, 25)",None
"(20, 28)","生活服务:宠物服务:宠物商店,汽车:汽车维修,美食:中餐厅:其它中餐厅,购物:其它购物,购物:其它购物,汽车:汽车维修,娱乐休闲:户外活动:采摘园,公司企业:公司企业,娱乐休闲:户外活动:采摘园,公司企业:公司企业,购物:便利店,地名地址:行政地名,地名地址:行政地名,基础设施:道路附属:桥,生活服务:宠物服务:宠物市场,教育学校:小学,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,公司企业:公司企业"
"(23, 26)",None
"(12, 11)","旅游景点:风景名胜,购物:古玩字画,娱乐休闲:咖啡厅,旅游景点:国家级景点,地名地址:行政地名,房产小区:住宅区:住宅小区,运动健身:综合体育场馆,教育学校:培训,基础设施:道路附属:路口,房产小区:产业园区,机构团体:政府机关,教育学校:大学,生活服务:美容美发:美发,文化场馆:展览馆,教育学校:培训,文化场馆:图书馆,生活服务:摄影冲印,教育学校:教育学校附属,教育学校:教育学校附属,教育学校:教育学校附属"
"(10, 11)","房产小区:住宅区:别墅,房产小区:产业园区,房产小区:产业园区,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业,酒店宾馆:酒店宾馆,公司企业:公司企业,地名地址:行政地名,房产小区:住宅区:别墅,公司企业:公司企业,公司企业:公司企业,地名地址:道路名,机构团体:科研机构,地名地址:行政地名,地名地址:行政地名,房产小区:产业园区,汽车:驾校"
"(9, 11)","房产小区:住宅区:别墅,房产小区:产业园区,房产小区:产业园区,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业,酒店宾馆:酒店宾馆,公司企业:公司企业,地名地址:行政地名,房产小区:住宅区:别墅,公司企业:公司企业,公司企业:公司企业,地名地址:道路名,机构团体:科研机构,地名地址:行政地名,地名地址:行政地名,房产小区:产业园区,汽车:驾校"
"(13, 12)","娱乐休闲:其它娱乐休闲,旅游景点:公园,基础设施:道路附属:桥,地名地址:道路名,房产小区:住宅区:住宅小区,房产小区:住宅区:别墅,房产小区:住宅区:住宅小区,公司企业:公司企业,教育学校:大学,娱乐休闲:其它娱乐休闲,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,运动健身:综合体育场馆,地名地址:行政地名,房产小区:产业园区,地名地址:行政地名,教育学校:中学,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆附属"
"(13, 11)",购物:农贸市场
"(12, 10)",酒店宾馆:星级酒店
"(13, 10)",基础设施:交通设施:飞机场
"(12, 9)",基础设施:交通设施:飞机场
"(11, 7)",None
"(11, 6)","房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:房产小区附属,公司企业:公司企业,基础设施:交通设施:公交车站,基础设施:道路附属:路口,地名地址:行政地名,房产小区:住宅区:住宅小区,基础设施:道路附属:桥,房产小区:住宅区:住宅小区,美食:烧烤,旅游景点:公园,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:道路名,房产小区:住宅区:住宅小区,地名地址:行政地名"
"(12, 7)","美食:中餐厅:其它中餐厅,房产小区:住宅区:宿舍,医疗保健:社区医院,教育学校:幼儿园,旅游景点:公园,基础设施:交通设施:地铁站,美食:小吃快餐,美食:小吃快餐,机构团体:政府机关,生活服务:美容美发:其它美容美发,美食:面包甜点,生活服务:摄影冲印,机构团体:公检法机构,美食:日韩菜:日本料理,银行金融:其它银行金融,娱乐休闲:网吧,房产小区:住宅区:住宅小区,美食:中餐厅:川菜,房产小区:住宅区:住宅小区,教育学校:培训"
"(13, 8)",None
"(12, 8)","美食:中餐厅:其它中餐厅,房产小区:住宅区:宿舍,医疗保健:社区医院,教育学校:幼儿园,旅游景点:公园,基础设施:交通设施:地铁站,美食:小吃快餐,美食:小吃快餐,机构团体:政府机关,生活服务:美容美发:其它美容美发,美食:面包甜点,生活服务:摄影冲印,机构团体:公检法机构,美食:日韩菜:日本料理,银行金融:其它银行金融,娱乐休闲:网吧,房产小区:住宅区:住宅小区,美食:中餐厅:川菜,房产小区:住宅区:住宅小区,教育学校:培训"
"(13, 7)",旅游景点:公园
"(9, 12)","生活服务:废品收购站,公司企业:公司企业,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名,购物:家具家居建材:家具家居,公司企业:其它公司企业,生活服务:邮局速递:物流仓储场地,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,房产小区:住宅区:住宅小区,生活服务:邮局速递:速递,房产小区:产业园区,地名地址:道路名,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:行政地名"
"(11, 11)","银行金融:银行,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,购物:综合商场,基础设施:交通设施:地铁站,娱乐休闲:茶馆,教育学校:大学,地名地址:行政地名,酒店宾馆:酒店宾馆,医疗保健:综合医院,娱乐休闲:网吧,生活服务:美容美发:美容SPA,房产小区:住宅区:住宅小区,娱乐休闲:KTV,房产小区:住宅区:住宅小区,娱乐休闲:KTV,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆"
"(1, 10)","教育学校:培训,地名地址:行政地名,基础设施:交通设施:公交车站,教育学校:其它教育学校,美食:小吃快餐,基础设施:道路附属:路口,基础设施:交通设施:公交车站,基础设施:道路附属:路口,生活服务:丧葬,医疗保健:药房药店,公司企业:公司企业,地名地址:行政地名,娱乐休闲:户外活动:拓展培训,娱乐休闲:户外活动:其它户外活动,地名地址:行政地名,教育学校:培训:幼儿教育,地名地址:道路名,地名地址:道路名,购物:超市,基础设施:道路附属:路口"
"(2, 10)",旅游景点:公园
"(0, 12)",生活服务:邮局速递:速递
"(0, 11)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,购物:家具家居建材:五金用品,地名地址:其它地名地址"
"(1, 11)","地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,购物:家具家居建材:五金用品,地名地址:其它地名地址"
"(2, 11)",旅游景点:公园
"(3, 11)","汽车:汽车维修,美食:中餐厅:其它中餐厅,机构团体:政府机关,地名地址:行政地名,汽车:汽车维修,购物:农贸市场,汽车:汽车维修,汽车:汽车维修,汽车:汽车维修,美食:中餐厅:酒楼,教育学校:小学,教育学校:中学,生活服务:邮局速递:邮局,美食:小吃快餐,地名地址:行政地名,汽车:汽车养护,基础设施:交通设施:港口码头,美食:中餐厅:其它中餐厅,机构团体:政府机关,机构团体:社会团体"
"(4, 11)",医疗保健:综合医院
"(4, 12)",医疗保健:综合医院
"(4, 2)",None
"(4, 1)",None
"(3, 1)","房产小区:房产小区附属,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,基础设施:道路附属:桥,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,地名地址:热点区域:商圈类,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,基础设施:道路附属:路口,房产小区:住宅区:住宅小区,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,房产小区:住宅区:住宅小区,公司企业:公司企业"
"(3, 2)","基础设施:公共设施:公共厕所,美食:中餐厅:其它中餐厅,购物:烟酒专卖,美食:冷饮店,公司企业:公司企业,地名地址:道路名,美食:中餐厅:其它中餐厅,旅游景点:公园,地名地址:行政地名,地名地址:行政地名,购物:超市,基础设施:道路附属:路口,教育学校:中学,地名地址:自然地名:河流,购物:便利店,地名地址:道路名,教育学校:中学,公司企业:公司企业,机构团体:政府机关,公司企业:公司企业"
"(2, 2)","基础设施:公共设施:公共厕所,美食:中餐厅:其它中餐厅,购物:烟酒专卖,美食:冷饮店,公司企业:公司企业,地名地址:道路名,美食:中餐厅:其它中餐厅,旅游景点:公园,地名地址:行政地名,地名地址:行政地名,购物:超市,地名地址:行政地名,教育学校:中学,基础设施:道路附属:路口,教育学校:中学,地名地址:自然地名:河流,购物:便利店,地名地址:道路名,教育学校:中学,公司企业:公司企业"
"(1, 3)",房产小区:住宅区:住宅小区
"(0, 4)",房产小区:住宅区:住宅小区
"(1, 4)",房产小区:住宅区:住宅小区
"(2, 1)","房产小区:房产小区附属,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,基础设施:道路附属:桥,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,地名地址:热点区域:商圈类,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,基础设施:道路附属:路口,房产小区:住宅区:住宅小区,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:道路名,房产小区:住宅区:住宅小区,公司企业:公司企业"
"(2, 0)","美食:中餐厅:川菜,旅游景点:景点公园附属,旅游景点:风景名胜,美食:其它美食,机构团体:公检法机构,美食:中餐厅:川菜,旅游景点:风景名胜,购物:珠宝饰品:珠宝,地名地址:行政地名,房产小区:住宅区:住宅小区,地名地址:行政地名,娱乐休闲:其它娱乐休闲,生活服务:票务代售:景点售票,美食:其它美食,地名地址:行政地名,教育学校:其它教育学校,酒店宾馆:其它酒店宾馆,地名地址:行政地名,旅游景点:其它旅游景点,机构团体:政府机关"
"(10, 6)","房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:房产小区附属,公司企业:公司企业,基础设施:交通设施:公交车站,基础设施:道路附属:路口,地名地址:行政地名,房产小区:住宅区:住宅小区,基础设施:道路附属:桥,房产小区:住宅区:住宅小区,美食:烧烤,旅游景点:公园,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,地名地址:道路名,房产小区:住宅区:住宅小区,地名地址:行政地名"
"(2, 6)","美食:中餐厅:其它中餐厅,基础设施:道路附属:服务区,基础设施:道路附属:收费站,地名地址:行政地名,购物:自行车专卖,美食:小吃快餐,汽车:汽车维修,生活服务:邮局速递:速递,美食:小吃快餐,娱乐休闲:户外活动:采摘园,汽车:汽车维修,医疗保健:药房药店,购物:家具家居建材:建材,教育学校:中学,购物:数码家电,购物:自行车专卖,酒店宾馆:酒店宾馆,生活服务:其它生活服务,酒店宾馆:酒店宾馆,汽车:汽车维修"
"(2, 5)","房产小区:住宅区:社区中心,基础设施:交通设施:公交车站,地名地址:行政地名,公司企业:公司企业,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,医疗保健:药房药店,房产小区:房产小区附属"
"(3, 6)","美食:中餐厅:其它中餐厅,基础设施:道路附属:服务区,基础设施:道路附属:收费站,地名地址:行政地名,购物:自行车专卖,美食:小吃快餐,汽车:汽车维修,生活服务:邮局速递:速递,美食:小吃快餐,娱乐休闲:户外活动:采摘园,汽车:汽车维修,医疗保健:药房药店,购物:家具家居建材:建材,教育学校:中学,购物:数码家电,购物:自行车专卖,酒店宾馆:酒店宾馆,生活服务:其它生活服务,酒店宾馆:酒店宾馆,汽车:汽车维修"
"(11, 10)",None
"(11, 8)",None
"(12, 12)",None
"(10, 7)",None
"(13, 9)",None
"(14, 7)",None
"(5, 1)","基础设施:交通设施:公交车站,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:住宅区:住宅小区,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,房产小区:住宅区:住宅小区,地名地址:行政地名,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,房产小区:房产小区附属,美食:火锅,房产小区:房产小区附属"
"(5, 2)",None
"(5, 0)","公司企业:公司企业,地名地址:行政地名,汽车:加油站:充电站,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,机构团体:政府机关,公司企业:公司企业,公司企业:公司企业,地名地址:行政地名,银行金融:其它银行金融,房产小区:产业园区,美食:农家菜,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业"
"(4, 0)","公司企业:公司企业,地名地址:行政地名,汽车:加油站:充电站,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,机构团体:政府机关,公司企业:公司企业,公司企业:公司企业,地名地址:行政地名,银行金融:其它银行金融,房产小区:产业园区,美食:农家菜,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业"
"(6, 2)",None
"(3, 4)","地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,公司企业:企业/工厂,地名地址:行政地名,基础设施:交通设施:公交车站,地名地址:行政地名,娱乐休闲:户外活动:采摘园,地名地址:行政地名,室内及附属设施:通行设施类:门/出入口,基础设施:道路附属:路口,生活服务:其它生活服务,娱乐休闲:其它娱乐休闲,公司企业:公司企业,机构团体:政府机关,机构团体:政府机关"
